Tarih,Saat,PTF (TL/MWh),PTF (USD/MWh),PTF (EUR/MWh),Yük Tahmin Planı (MWh),Toplam(MWh),Doğalgaz,Rüzgar,Linyit,Taş Kömür,İthal Kömür,Fueloil,Jeotermal,Barajlı,Nafta,Biyokütle,Akarsu,Gunes,Diğer
2025-04-16,16:00,"3.000,01","79,02","69,37","42.787,00","38.686,10","7.157,11","3.212,88","4.122,55","135,00","5.384,70","32,90","974,84","5.700,49","0,00","935,44","3.330,06","7.365,14","334,99"
2025-04-16,17:00,"3.355,00","88,37","77,57","42.637,00","38.879,34","9.242,71","3.304,38","3.982,35","135,00","5.375,70","24,50","972,09","6.805,89","0,00","908,39","3.621,41","4.206,49","300,43"
2025-04-16,18:00,"3.399,76","89,55","78,61","42.002,00","38.489,87","10.187,28","3.501,17","3.970,95","135,00","5.479,50","15,30","987,82","8.123,28","0,00","896,37","3.798,97","1.119,79","274,44"
2025-04-16,19:00,"3.400,00","89,56","78,61","43.190,00","38.082,41","10.228,13","3.639,97","4.006,85","135,00","5.478,50","11,70","1.010,24","8.487,78","0,00","887,14","3.893,06","64,97","239,07"
2025-04-16,20:00,"3.400,00","89,56","78,61","43.710,00","38.543,90","10.346,05","3.755,14","4.111,35","135,00","5.478,50","11,70","1.025,41","8.593,68","0,00","880,40","3.953,73","14,70","238,24"
2025-04-16,21:00,"3.400,00","89,56","78,61","42.902,00","37.470,90","10.211,05","3.559,05","4.178,35","135,00","5.462,70","12,70","1.043,80","7.857,78","0,00","881,58","3.881,65","9,02","238,22"
2025-04-16,22:00,"3.399,76","89,55","78,61","41.557,00","37.213,05","10.222,71","3.147,50","4.169,35","135,00","5.462,70","12,70","1.060,39","7.993,79","0,00","876,36","3.886,59","8,05","237,91"
2025-04-16,23:00,"3.399,76","89,55","78,61","39.805,00","35.954,82","10.237,18","2.750,95","4.126,35","135,00","5.462,70","12,70","1.072,03","7.278,69","0,00","875,82","3.758,40","7,19","237,81"
2025-04-17,00:00,"3.319,99","87,35","77,03","36.530,00","34.092,81","10.249,06","2.364,51","4.096,15","135,00","5.482,50","9,40","1.080,72","6.050,79","0,00","875,96","3.505,99","8,82","233,91"
2025-04-17,01:00,"3.250,01","85,51","75,40","34.646,00","32.377,93","9.544,16","2.265,09","4.116,45","135,00","5.482,50","9,40","1.082,19","5.218,29","0,00","877,59","3.404,59","8,76","233,91"
2025-04-17,02:00,"3.170,00","83,41","73,55","33.452,00","31.110,33","8.561,93","2.242,31","4.208,35","122,00","5.482,50","9,40","1.088,21","4.985,99","0,00","879,34","3.288,52","7,97","233,81"
2025-04-17,03:00,"3.128,11","82,30","72,58","32.913,00","30.365,16","8.239,39","2.219,19","4.199,05","120,00","5.482,50","9,40","1.093,53","4.668,99","0,00","883,88","3.207,26","8,14","233,83"
2025-04-17,04:00,"3.175,01","83,54","73,66","32.827,00","30.171,04","8.249,47","2.123,07","4.197,65","120,00","5.482,50","9,40","1.099,13","4.517,89","0,00","882,63","3.237,94","17,39","233,97"
2025-04-17,05:00,"3.297,99","86,77","76,52","33.097,00","30.160,90","8.360,12","2.112,44","4.183,65","135,00","5.482,50","9,40","1.106,12","4.334,99","0,00","887,46","3.264,31","50,47","234,44"
2025-04-17,06:00,"3.079,99","81,04","71,46","32.968,00","30.149,03","7.573,55","2.159,39","4.200,05","135,00","5.483,50","11,00","1.108,76","4.452,49","0,00","886,42","3.306,65","593,76","238,46"
2025-04-17,07:00,"2.699,01","71,01","62,62","35.136,00","32.082,58","6.856,32","2.256,28","4.199,65","135,00","5.350,70","19,70","1.107,62","4.312,19","0,00","896,96","3.251,40","3.424,70","272,06"
2025-04-17,08:00,"2.900,01","76,30","67,28","40.695,00","37.047,13","6.728,32","2.260,24","4.247,15","135,00","5.369,70","29,60","1.084,97","4.871,99","0,00","936,05","3.436,52","7.631,14","316,45"
2025-04-17,09:00,"2.250,00","59,20","52,20","42.340,00","38.657,97","5.240,80","2.141,14","4.273,85","135,00","5.373,70","32,70","1.068,30","4.745,19","0,00","963,25","3.406,04","10.953,11","324,89"
2025-04-17,10:00,"1.510,01","39,73","35,03","42.637,00","38.733,03","3.860,83","1.980,77","4.164,95","135,00","4.972,70","26,80","1.049,72","4.874,19","0,00","977,61","3.224,37","13.107,60","358,49"
2025-04-17,11:00,"1.699,99","44,73","39,44","42.780,00","38.940,88","3.990,09","1.918,24","4.017,20","135,00","4.671,10","26,50","1.026,71","4.813,79","0,00","985,31","3.074,21","13.884,56","398,17"
2025-04-17,12:00,"1.080,01","28,42","25,06","41.396,00","37.308,24","3.986,20","1.908,03","3.942,50","135,00","3.916,50","28,80","1.003,64","4.029,09","0,00","989,35","2.793,46","14.171,67","404,00"
2025-04-17,13:00,"1.263,64","33,25","29,32","41.210,00","37.445,52","3.982,07","1.946,60","3.946,69","135,00","3.956,50","28,80","980,88","4.125,69","0,00","987,13","2.943,75","14.020,05","392,36"
2025-04-17,14:00,"1.864,99","49,07","43,27","41.340,00","38.101,19","3.985,91","2.038,64","3.972,10","135,00","4.293,30","26,80","959,00","5.064,99","0,00","985,51","3.018,50","13.268,21","353,23"
2025-04-17,15:00,"1.894,98","49,86","43,97","40.989,00","38.067,20","3.952,53","2.228,00","4.107,35","135,00","5.344,70","23,40","944,21","5.224,49","0,00","974,80","3.132,85","11.665,90","333,97"
2025-04-17,16:00,"2.877,36","75,71","66,76","41.216,00","38.243,86","5.598,40","2.309,28","4.096,25","135,00","5.459,70","22,30","938,04","6.184,29","0,00","957,83","3.430,20","8.805,17","307,40"
2025-04-17,17:00,"3.319,99","87,35","77,03","41.491,00","38.440,28","8.783,60","2.366,48","4.119,05","135,00","5.445,70","13,40","934,03","6.694,49","0,00","943,46","3.757,45","4.966,16","281,46"
2025-04-17,18:00,"3.400,00","89,46","78,88","41.286,00","37.867,69","10.122,48","2.270,65","4.112,14","135,00","5.467,70","9,90","944,18","8.274,88","0,00","924,18","3.991,14","1.346,75","268,69"
2025-04-17,19:00,"3.400,00","89,46","78,88","42.815,00","38.153,69","10.217,74","2.287,57","4.108,85","135,00","5.466,70","9,40","959,45","9.543,88","0,00","918,81","4.188,34","58,00","259,95"
2025-04-17,20:00,"3.400,00","89,46","78,88","43.541,00","38.377,11","10.278,48","2.305,22","4.098,35","135,00","5.466,70","9,40","978,98","9.765,98","0,00","902,13","4.165,36","11,95","259,56"
2025-04-17,21:00,"3.400,00","89,46","78,88","42.877,00","37.465,57","10.210,19","2.119,49","4.098,35","135,00","5.482,50","9,40","1.009,12","9.123,78","0,00","902,57","4.106,84","8,81","259,52"
2025-04-17,22:00,"3.400,00","89,46","78,88","41.430,00","36.680,87","10.228,72","1.834,90","4.043,35","135,00","5.482,50","9,40","1.028,82","8.741,29","0,00","901,23","4.007,77","8,38","259,51"
2025-04-17,23:00,"3.360,00","88,41","77,96","39.531,00","35.326,64","9.561,33","1.639,85","3.989,05","135,00","5.482,50","9,40","1.043,60","8.163,99","0,00","899,41","4.135,10","8,01","259,40"
2025-04-18,00:00,"3.360,00","88,31","77,70","36.104,00","33.937,48","9.440,53","1.436,72","3.945,35","135,00","5.851,50","7,40","1.066,06","6.967,39","0,00","886,24","3.958,45","8,73","234,11"
2025-04-18,01:00,"3.100,00","81,48","71,68","34.140,00","32.246,86","9.077,03","1.262,17","3.944,35","135,00","5.851,50","7,40","1.072,29","5.859,59","0,00","887,78","3.907,82","7,92","234,01"
2025-04-18,02:00,"2.871,99","75,48","66,41","32.953,00","30.815,77","8.348,47","1.144,72","3.995,15","135,00","5.851,50","7,40","1.080,28","5.326,59","0,00","883,48","3.802,26","7,11","233,81"
2025-04-18,03:00,"2.699,00","70,94","62,41","32.292,00","30.167,33","7.838,86","1.035,55","3.968,35","135,00","5.849,50","7,40","1.084,51","5.322,79","0,00","881,44","3.801,73","8,38","233,82"
2025-04-18,04:00,"2.699,00","70,94","62,41","32.270,00","29.814,40","7.709,17","1.000,50","3.968,35","135,00","5.849,50","7,40","1.090,15","5.167,39","0,00","883,03","3.752,91","17,04","233,96"
2025-04-18,05:00,"2.871,99","75,48","66,41","32.601,00","29.371,42","7.507,75","976,38","4.029,65","135,00","5.849,50","7,40","1.095,32","4.871,59","0,00","887,98","3.719,32","56,99","234,54"
2025-04-18,06:00,"2.699,01","70,94","62,41","32.341,00","29.675,17","7.373,77","970,48","3.966,44","135,00","5.850,50","7,90","1.094,91","4.834,29","0,00","885,55","3.692,79","624,91","238,63"
2025-04-18,07:00,"2.699,01","70,94","62,41","34.104,00","31.644,75","6.553,74","1.011,79","3.960,75","135,00","5.806,70","9,30","1.092,97","4.891,59","0,00","898,99","3.584,02","3.444,32","255,58"
2025-04-18,08:00,"3.300,00","86,73","76,31","38.568,00","36.060,20","6.371,04","1.111,21","3.984,05","135,00","5.826,70","11,30","1.055,59","5.179,49","0,00","940,00","3.727,47","7.426,52","291,83"
2025-04-18,09:00,"2.818,00","74,07","65,16","40.028,00","38.027,68","4.387,90","1.241,63","4.017,54","135,00","5.912,70","13,30","1.038,09","5.444,59","0,00","957,54","3.760,44","10.797,38","321,57"
2025-04-18,10:00,"2.200,00","57,82","50,87","40.326,00","38.387,21","3.173,67","1.347,25","3.900,69","135,00","5.936,70","12,80","1.016,23","4.969,39","0,00","959,19","3.618,71","12.962,28","355,30"
2025-04-18,11:00,"2.239,99","58,87","51,80","40.757,00","38.083,00","2.832,13","1.480,18","3.727,19","135,00","5.253,80","11,90","993,52","4.916,39","0,00","945,66","3.659,01","13.732,56","395,66"
2025-04-18,12:00,"1.499,99","39,42","34,69","39.341,00","36.387,57","2.722,92","1.694,39","3.549,79","135,00","4.498,50","6,80","970,11","4.070,69","0,00","953,88","3.466,86","13.855,02","463,61"
2025-04-18,13:00,"615,11","16,17","14,22","38.671,00","35.350,43","2.727,20","1.836,26","3.508,40","135,00","4.036,70","9,00","946,85","4.016,89","0,00","950,97","3.188,68","13.545,06","449,42"
2025-04-18,14:00,"1.000,00","26,28","23,12","39.488,00","37.131,09","3.125,84","2.075,14","3.488,29","135,00","4.519,70","9,40","928,69","5.447,69","0,00","946,98","3.396,78","12.590,97","466,61"
2025-04-18,15:00,"1.395,60","36,68","32,27","38.908,00","37.211,89","3.652,37","2.211,97","3.576,30","135,00","5.298,63","10,80","911,08","5.600,89","0,00","934,97","3.472,56","10.960,46","446,86"
2025-04-18,16:00,"2.699,47","70,95","62,42","38.915,00","37.903,96","5.276,60","2.314,14","3.796,70","135,00","5.977,50","21,20","901,36","6.092,29","0,00","927,76","3.753,55","8.334,27","373,59"
2025-04-18,17:00,"3.296,01","86,63","76,22","38.875,00","38.339,92","8.747,31","2.236,06","3.825,75","135,00","5.962,50","17,60","901,96","6.346,89","0,00","925,30","4.076,09","4.880,33","285,13"
2025-04-18,18:00,"3.400,00","89,36","78,62","38.859,00","38.022,49","9.990,04","2.097,87","3.802,95","135,00","5.954,50","10,30","913,26","8.225,28","0,00","905,43","4.352,68","1.377,49","257,69"
2025-04-18,19:00,"3.400,00","89,36","78,62","40.675,00","38.496,30","10.143,61","2.086,92","3.775,40","135,00","5.953,50","7,40","930,12","9.718,38","0,00","914,16","4.508,91","74,86","248,04"
2025-04-18,20:00,"3.400,00","89,36","78,62","41.782,00","39.156,69","10.275,79","2.060,78","3.760,10","135,00","6.070,00","7,40","976,65","10.096,68","0,00","909,15","4.606,10","11,88","247,16"
2025-04-18,21:00,"3.400,00","89,36","78,62","40.953,00","38.391,02","10.264,21","2.064,28","3.760,10","135,00","6.053,00","7,40","1.000,82","9.371,48","0,00","893,11","4.584,46","10,11","247,05"
2025-04-18,22:00,"3.400,00","89,36","78,62","39.462,00","37.335,04","10.196,00","1.989,19","3.741,10","135,00","5.984,00","7,40","1.022,82","8.648,19","0,00","890,94","4.465,51","7,88","247,01"
2025-04-18,23:00,"3.320,00","87,26","76,77","38.042,00","36.091,79","9.746,57","1.834,41","3.762,10","135,00","6.051,80","7,40","1.043,24","8.022,49","0,00","892,04","4.342,23","7,51","247,00"
2025-04-19,00:00,"3.225,10","84,73","74,54","35.370,00","33.627,45","8.110,66","1.827,19","3.784,10","135,00","6.601,50","7,40","1.061,78","6.712,89","0,00","900,84","4.302,98","7,60","175,51"
2025-04-19,01:00,"3.095,81","81,34","71,56","33.659,00","31.959,86","6.900,60","1.779,89","3.916,35","135,00","6.601,50","7,40","1.069,83","6.293,09","0,00","898,75","4.204,78","7,26","145,41"
2025-04-19,02:00,"2.906,24","76,36","67,17","32.311,00","30.627,92","6.105,30","1.693,07","3.908,35","135,00","6.601,50","7,40","1.080,70","5.947,09","0,00","894,44","4.102,85","6,91","145,31"
2025-04-19,03:00,"2.698,47","70,90","62,37","31.581,00","29.695,13","6.063,08","1.590,94","3.923,35","135,00","6.510,70","7,40","1.085,77","5.406,89","0,00","891,73","3.926,90","8,04","145,33"
2025-04-19,04:00,"2.700,00","70,94","62,41","31.365,00","29.412,64","5.685,61","1.570,79","3.993,35","135,00","6.510,70","7,40","1.091,55","5.435,49","0,00","892,31","3.926,67","18,32","145,45"
2025-04-19,05:00,"3.069,99","80,66","70,96","31.511,00","29.373,96","5.487,83","1.550,55","4.073,35","135,00","6.510,70","7,40","1.096,34","5.396,69","0,00","893,06","4.014,99","62,17","145,88"
2025-04-19,06:00,"3.200,01","84,08","73,96","30.762,00","28.654,06","4.744,34","1.566,96","4.077,15","135,00","6.447,70","7,90","1.100,70","4.956,59","0,00","908,53","3.980,91","574,64","153,64"
2025-04-19,07:00,"2.240,00","58,85","51,77","30.922,00","29.074,36","2.915,60","1.550,63","4.060,85","135,00","6.386,70","8,90","1.099,06","4.625,89","0,00","909,87","3.974,72","3.228,57","178,57"
2025-04-19,08:00,"2.599,02","68,29","60,07","33.987,00","32.705,17","2.307,72","1.634,08","4.180,75","135,00","6.177,70","10,40","1.085,29","4.927,19","0,00","953,63","4.014,73","7.060,59","218,09"
2025-04-19,09:00,"2.239,99","58,85","51,77","35.208,00","34.900,28","1.797,50","1.704,02","4.064,50","135,00","6.060,70","12,70","1.066,04","4.687,69","0,00","973,18","3.897,90","10.259,62","241,43"
2025-04-19,10:00,"1.394,60","36,64","32,23","35.992,00","35.965,49","1.568,32","1.860,44","3.928,90","135,00","5.231,19","6,60","1.044,49","4.657,99","0,00","971,71","3.829,39","12.484,88","246,58"
2025-04-19,11:00,"1.263,64","33,20","29,21","36.604,00","36.114,89","1.466,13","2.265,51","3.873,60","135,00","4.075,74","5,70","1.016,98","4.879,99","0,00","988,74","3.759,82","13.387,70","259,98"
2025-04-19,12:00,"1.000,06","26,28","23,12","35.562,00","35.195,69","1.444,77","2.476,64","3.790,90","135,00","3.667,38","6,40","990,75","4.237,09","0,00","996,27","3.621,42","13.555,40","273,67"
2025-04-19,13:00,"1.237,59","32,52","28,61","35.867,00","35.609,92","1.444,34","2.737,00","3.827,00","135,00","3.716,12","8,20","965,37","4.367,99","0,00","995,16","3.728,61","13.411,53","273,60"
2025-04-19,14:00,"1.000,05","26,27","23,11","36.061,00","35.460,52","1.443,81","2.972,14","3.825,40","135,00","3.928,60","9,60","947,01","4.794,59","0,00","991,24","3.573,71","12.593,50","245,92"
2025-04-19,15:00,"250,00","6,57","5,78","35.486,00","34.778,20","1.592,59","3.279,14","3.814,00","135,00","4.113,50","9,60","934,44","5.113,39","0,00","981,13","3.463,76","11.118,96","222,69"
2025-04-19,16:00,"1.001,00","26,30","23,14","35.507,00","34.942,00","1.772,80","3.418,37","3.894,20","135,00","5.186,70","7,00","927,96","6.198,99","0,00","959,32","3.759,46","8.492,39","189,81"
2025-04-19,17:00,"2.506,00","65,84","57,92","36.139,00","34.977,17","3.481,45","3.359,79","4.132,45","135,00","6.279,10","11,60","933,54","6.507,49","0,00","943,08","4.156,60","4.871,09","165,98"
2025-04-19,18:00,"2.700,01","70,94","62,41","36.749,00","36.137,51","6.841,56","3.207,89","4.185,35","135,00","6.598,62","9,40","946,52","7.471,19","0,00","928,12","4.305,47","1.358,26","150,13"
2025-04-19,19:00,"3.400,00","89,33","78,59","38.764,00","37.138,59","8.172,80","2.913,65","4.180,35","135,00","6.596,21","7,40","968,82","8.381,69","0,00","928,82","4.648,50","64,79","140,56"
2025-04-19,20:00,"3.400,00","89,33","78,59","39.839,00","37.302,60","8.209,90","2.720,62","4.197,35","135,00","6.594,41","7,40","992,35","8.652,09","0,00","939,44","4.704,23","9,86","139,95"
2025-04-19,21:00,"3.400,00","89,33","78,59","38.915,00","36.264,42","8.136,73","2.477,93","4.220,35","135,00","6.590,63","7,40","1.013,66","7.862,49","0,00","935,89","4.736,27","9,32","138,75"
2025-04-19,22:00,"3.371,00","88,57","77,92","37.643,00","35.564,07","8.022,11","2.160,51","4.194,35","135,00","6.540,07","7,40","1.036,92","7.740,19","0,00","925,87","4.655,20","7,74","138,71"
2025-04-19,23:00,"2.999,98","78,82","69,34","35.812,00","34.307,35","7.536,06","1.893,80","4.168,35","135,00","6.575,00","7,40","1.052,19","7.430,81","0,00","921,80","4.441,13","7,21","138,60"
2025-04-20,00:00,"3.150,00","82,89","72,89","33.469,00","31.481,49","6.638,91","1.783,99","4.020,75","135,00","6.568,98","7,00","1.062,68","5.790,69","0,00","911,20","4.408,30","7,08","146,91"
2025-04-20,01:00,"2.984,34","78,53","69,06","31.723,00","29.923,40","6.078,65","1.649,98","4.007,75","135,00","6.588,73","7,00","1.067,62","4.969,39","0,00","912,60","4.367,80","6,97","131,91"
2025-04-20,02:00,"2.620,00","68,94","60,63","30.255,00","28.809,92","5.484,86","1.540,14","4.023,25","135,00","6.591,70","7,00","1.077,21","4.685,39","0,00","908,25","4.219,50","7,01","130,61"
2025-04-20,03:00,"2.744,00","72,20","63,50","29.474,00","28.036,46","4.608,19","1.432,90","4.022,35","135,00","6.503,70","7,00","1.085,86","5.017,29","0,00","896,55","4.189,50","7,59","130,53"
2025-04-20,04:00,"2.800,00","73,68","64,79","29.105,00","27.242,39","4.142,91","1.375,35","4.018,35","135,00","6.503,70","7,00","1.091,95","4.722,49","0,00","901,75","4.195,48","17,74","130,67"
2025-04-20,05:00,"3.200,00","84,20","74,05","29.101,00","27.286,67","4.144,32","1.338,28","4.001,25","135,00","6.503,70","7,00","1.102,43","4.657,49","0,00","906,95","4.295,43","63,63","131,19"
2025-04-20,06:00,"3.304,47","86,95","76,47","27.719,00","26.386,33","3.433,41","1.293,28","3.847,75","135,00","6.504,70","8,60","1.103,00","4.163,89","0,00","908,17","4.283,69","569,74","135,10"
2025-04-20,07:00,"1.861,61","48,99","43,08","27.188,00","25.527,78","2.181,00","1.241,61","3.669,10","135,00","6.044,70","10,00","1.101,06","2.926,89","0,00","916,69","4.062,74","3.082,83","156,16"
2025-04-20,08:00,"301,01","7,92","6,97","27.993,00","27.024,21","1.469,10","1.248,59","3.506,50","120,00","4.746,70","21,20","1.091,29","3.518,39","0,00","918,13","3.516,32","6.681,74","186,25"
2025-04-20,09:00,"200,00","5,26","4,63","28.293,00","28.335,87","889,37","1.266,84","3.526,00","120,00","3.694,73","25,90","1.068,84","3.693,79","0,00","922,63","3.010,20","9.896,76","220,81"
2025-04-20,10:00,"128,93","3,39","2,98","29.005,00","29.522,19","869,89","1.361,84","3.541,20","120,00","3.538,77","25,40","1.043,49","3.682,09","0,00","930,50","2.419,18","11.745,82","244,01"
2025-04-20,11:00,"81,00","2,13","1,87","29.992,00","30.460,24","896,78","1.526,91","3.562,40","120,00","3.539,50","25,60","1.010,29","3.795,09","0,00","931,97","2.234,99","12.559,41","257,30"
2025-04-20,12:00,"58,31","1,53","1,35","30.367,00","30.634,79","896,76","1.683,54","3.550,40","120,00","3.540,50","26,90","982,73","3.600,09","0,00","934,15","2.221,42","12.824,94","253,36"
2025-04-20,13:00,"80,00","2,11","1,85","30.446,00","30.471,09","894,84","1.861,65","3.475,30","120,00","3.539,50","26,90","955,17","3.600,09","0,00","932,87","2.221,57","12.592,60","250,60"
2025-04-20,14:00,"80,01","2,11","1,85","30.559,00","30.172,69","894,45","1.962,27","3.433,10","120,00","3.538,50","26,30","937,21","4.134,09","0,00","927,03","2.174,11","11.784,16","241,47"
2025-04-20,15:00,"128,01","3,37","2,96","30.437,00","29.760,05","893,26","2.135,33","3.427,00","120,00","3.735,50","25,80","923,54","4.516,19","0,00","917,41","2.366,38","10.476,95","222,69"
2025-04-20,16:00,"251,00","6,60","5,81","30.824,00","29.934,28","903,41","2.472,76","3.410,40","120,00","3.889,50","22,30","916,76","5.497,09","0,00","907,83","3.372,17","8.225,25","196,81"
2025-04-20,17:00,"1.575,01","41,44","36,45","31.925,00","30.743,65","1.990,14","2.357,19","3.548,50","135,00","5.337,70","12,80","921,84","6.574,59","0,00","906,98","4.061,18","4.727,97","169,76"
2025-04-20,18:00,"2.799,99","73,68","64,79","33.813,00","31.875,34","4.632,18","2.320,48","3.780,60","135,00","6.601,70","10,60","933,92","6.722,09","0,00","904,93","4.359,01","1.331,27","143,56"
2025-04-20,19:00,"3.400,00","89,47","78,68","36.533,00","33.847,07","6.426,70","2.163,02","3.751,25","135,00","6.600,70","7,00","960,41","8.037,99","0,00","915,94","4.645,32","70,25","133,49"
